,scenario,period,action,byAddress,accountNumber,type,contractNumber,totalCost,transactionCost,contractCost,currentExpectedCost,nextExpectedCost,ProviderEarnings,providerCost,fraction,Cost,Cost type
3388,3.0,99.0,renewToken,0x643a0eE8835D803815f1ffb2FA8Ea2Ae09b85516,49.0,requester,0.0,11153.395874686965,24.73719483322936,675.1372904445865,6.819568590349356,6.751372904445865,2829.197777272533,2945.72859579648,0.01,24.73719483322936,Base cost
3389,3.0,100.0,addDataRequester,0x1D8F6f0f7ED9f0282E9fc42E1ca64b9e8D0CA6A4,51.0,requester,0.0,11215.603507006002,68.95900522348586,668.3859175401406,6.751372904445865,6.6838591754014045,2835.9491501769794,2945.72859579648,0.01,68.95900522348586,Base cost
3390,3.0,100.0,renewToken,0xE6AF8388ed91544d69943ddF7efcD65E00B873Ee,29.0,requester,0.0,11233.521133248882,24.601485418281406,661.7020583647393,6.6838591754014045,6.617020583647391,2842.6330093523807,2945.72859579648,0.01,24.601485418281406,Base cost
3391,3.0,100.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,11251.43875949176,24.534646826773216,655.0850377810918,6.617020583647391,6.550850377810916,2849.250029936028,2945.72859579648,0.01,24.534646826773216,Base cost
3392,3.0,100.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,11269.35638573464,24.46847662093674,648.5341874032808,6.550850377810916,6.485341874032807,2855.800880313839,2945.72859579648,0.01,24.46847662093674,Base cost
3393,3.0,100.0,renewToken,0xFed5db3907e9019A3ad89d49C3644C1ECBF10883,43.0,requester,0.0,11287.27401197752,24.40296811691281,642.0488455292481,6.485341874032807,6.42048845529248,2862.286222187872,2945.72859579648,0.01,24.40296811691281,Base cost
3394,3.0,101.0,addDataRequester,0x5159FFb43bBDb6DDeAaF61Acc56FCCB1257E605C,52.0,requester,0.0,11349.481644296558,68.62812077433249,635.6283570739556,6.42048845529248,6.356283570739556,2868.706710643164,2945.72859579648,0.01,68.62812077433249,Base cost
3395,3.0,101.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,11367.399270539438,24.27390981386538,629.2720735032161,6.356283570739556,6.292720735032159,2875.062994213904,2945.72859579648,0.01,24.27390981386538,Base cost
3396,3.0,101.0,renewToken,0x4Cc48D2A5D74EE9BA22706b2e11Ea31BbB118FcA,27.0,requester,0.0,11385.316896782317,24.210346978157983,622.9793527681838,6.292720735032159,6.229793527681839,2881.355714948936,2945.72859579648,0.01,24.210346978157983,Base cost
3397,3.0,101.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,11403.234523025196,24.147419770807662,616.749559240502,6.229793527681839,6.16749559240502,2887.585508476618,2945.72859579648,0.01,24.147419770807662,Base cost
3398,3.0,101.0,renewToken,0x7b20035D3912b73EA6493A4c51bB2102F35A1eDe,46.0,requester,0.0,11421.152149268077,24.085121835285022,610.582063648097,6.16749559240502,6.10582063648097,2893.753004069023,2945.72859579648,0.01,24.085121835285022,Base cost
3399,3.0,101.0,renewToken,0x16dD275dDF4A0A6B3cf8Ff19aFaa4DB75BF104BF,48.0,requester,0.0,11439.069775510954,24.02344687936097,604.4762430116161,6.10582063648097,6.04476243011616,2899.858824705504,2945.72859579648,0.01,24.02344687936097,Base cost
3400,3.0,101.0,renewToken,0xd79f5Db4DA8bee2bB8D1057BFf12856153e139b7,50.0,requester,0.0,11456.987401753831,23.962388672996163,598.4314805815,6.04476243011616,5.984314805814999,2905.90358713562,2945.72859579648,0.01,23.962388672996163,Base cost
3401,3.0,101.0,renewToken,0x1D8F6f0f7ED9f0282E9fc42E1ca64b9e8D0CA6A4,51.0,requester,0.0,11474.905027996712,23.901941048695,592.447165775685,5.984314805814999,5.924471657756849,2911.887901941435,2945.72859579648,0.01,23.901941048695,Base cost
3402,3.0,102.0,addDataRequester,0x29e4Ea57f11d08eD62Ba52fCd6D206FD94D2e1c3,53.0,requester,0.0,11537.112660315752,68.13210397679686,586.522694117928,5.924471657756849,5.86522694117928,2917.812373599192,2945.72859579648,0.01,68.13210397679686,Base cost
3403,3.0,102.0,renewToken,0xF3Baa709De33dd86d8e56B2470BF159D566D494b,26.0,requester,0.0,11555.03028655863,23.782853184305104,580.6574671767487,5.86522694117928,5.806574671767488,2923.677600540371,2945.72859579648,0.01,23.782853184305104,Base cost
3404,3.0,102.0,renewToken,0x643a0eE8835D803815f1ffb2FA8Ea2Ae09b85516,49.0,requester,0.0,11572.94791280151,23.72420091464749,574.8508925049813,5.806574671767488,5.748508925049813,2929.484175212139,2945.72859579648,0.01,23.72420091464749,Base cost
3405,3.0,103.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,11681.24822676855,108.30031396703998,735.4766271686613,574.8508925049813,735.4766271686613,2929.484175212139,3054.02890976352,0.01,108.30031396703998,Base cost
3406,3.0,103.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,11699.16585301143,25.272392514812434,728.1218608969747,7.354766271686612,7.281218608969747,2936.838941483825,3054.02890976352,0.01,25.272392514812434,Base cost
3407,3.0,103.0,renewToken,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,11717.083479254308,25.19884485209557,720.8406422880049,7.281218608969747,7.208406422880048,2944.1201600927952,3054.02890976352,0.01,25.19884485209557,Base cost
3408,3.0,103.0,renewToken,0xd79f5Db4DA8bee2bB8D1057BFf12856153e139b7,50.0,requester,0.0,11735.001105497187,25.12603266600588,713.6322358651249,7.208406422880048,7.136322358651248,2951.328566515675,3054.02890976352,0.01,25.12603266600588,Base cost
3409,3.0,103.0,renewToken,0x1D8F6f0f7ED9f0282E9fc42E1ca64b9e8D0CA6A4,51.0,requester,0.0,11752.918731740068,25.05394860177708,706.4959135064737,7.136322358651248,7.064959135064735,2958.4648888743263,3054.02890976352,0.01,25.05394860177708,Base cost
3410,3.0,104.0,renewToken,0x172bE1ee3f659A83a9C307fafafA51c9F91954Ae,6.0,requester,0.0,11770.836357982946,24.98258537819056,699.4309543714089,7.064959135064735,6.994309543714089,2965.529848009391,3054.02890976352,0.01,24.98258537819056,Base cost
3411,3.0,104.0,renewToken,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,11788.753984225825,24.911935786839912,692.4366448276947,6.994309543714089,6.924366448276948,2972.5241575531054,3054.02890976352,0.01,24.911935786839912,Base cost
3412,3.0,104.0,renewToken,0xf8B6aFdD9e57b1E976d785Db68819BEcbb4f2E8A,25.0,requester,0.0,11806.671610468704,24.841992691402773,685.5122783794179,6.924366448276948,6.855122783794179,2979.448524001382,3054.02890976352,0.01,24.841992691402773,Base cost
3413,3.0,104.0,renewToken,0xac16EfE5cb7617F6CB44755658E00aE754D4CcD2,45.0,requester,0.0,11824.589236711585,24.772749026920003,678.6571555956237,6.855122783794179,6.786571555956235,2986.303646785176,3054.02890976352,0.01,24.772749026920003,Base cost
3414,3.0,104.0,renewToken,0x29e4Ea57f11d08eD62Ba52fCd6D206FD94D2e1c3,53.0,requester,0.0,11842.506862954462,24.70419779908206,671.8705840396674,6.786571555956235,6.718705840396674,2993.0902183411326,3054.02890976352,0.01,24.70419779908206,Base cost
3415,3.0,105.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,11917.863546563422,75.35668360896,789.8194019980674,671.8705840396674,789.8194019980674,2993.0902183411326,3129.38559337248,0.01,75.35668360896,Base cost
3416,3.0,105.0,renewToken,0xce4af93d4BA5CED45f3ec13c41000a6a00D67F6F,14.0,requester,0.0,11935.7811728063,25.8158202631065,781.9212079780868,7.898194019980675,7.819212079780866,3000.988412361113,3129.38559337248,0.01,25.8158202631065,Base cost
3417,3.0,105.0,renewToken,0xF3Baa709De33dd86d8e56B2470BF159D566D494b,26.0,requester,0.0,11953.69879904918,25.73683832290669,774.1019958983059,7.819212079780866,7.741019958983058,3008.807624440894,3129.38559337248,0.01,25.73683832290669,Base cost
3418,3.0,105.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,11971.61642529206,25.65864620210888,766.3609759393229,7.741019958983058,7.663609759393227,3016.548644399877,3129.38559337248,0.01,25.65864620210888,Base cost
3419,3.0,105.0,renewToken,0x81775c6aAe74C7e8393238D1D86F3a042D0e617B,30.0,requester,0.0,11989.534051534938,25.58123600251905,758.6973661799296,7.663609759393227,7.586973661799294,3024.2122541592703,3129.38559337248,0.01,25.58123600251905,Base cost
3420,3.0,105.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,12007.451677777815,25.50459990492512,751.1103925181304,7.586973661799294,7.511103925181303,3031.79922782107,3129.38559337248,0.01,25.50459990492512,Base cost
3421,3.0,105.0,renewToken,0x18c7D0832F74785DEC72433c724A74aEAF1E9ADe,44.0,requester,0.0,12025.369304020696,25.428730168307126,743.599288592949,7.511103925181303,7.4359928859294895,3039.310331746251,3129.38559337248,0.01,25.428730168307126,Base cost
3422,3.0,105.0,renewToken,0x30F35C0a548D5123D5EC9F968eA3Bb1417Ed2F0a,47.0,requester,0.0,12043.286930263575,25.35361912905532,736.1632957070195,7.4359928859294895,7.361632957070194,3046.7463246321804,3129.38559337248,0.01,25.35361912905532,Base cost
3423,3.0,105.0,renewToken,0xd79f5Db4DA8bee2bB8D1057BFf12856153e139b7,50.0,requester,0.0,12061.204556506456,25.27925920019602,728.8016627499494,7.361632957070194,7.288016627499493,3054.1079575892504,3129.38559337248,0.01,25.27925920019602,Base cost
3424,3.0,105.0,renewToken,0x5159FFb43bBDb6DDeAaF61Acc56FCCB1257E605C,52.0,requester,0.0,12079.122182749334,25.205642870625315,721.5136461224498,7.288016627499493,7.215136461224497,3061.39597421675,3129.38559337248,0.01,25.205642870625315,Base cost
3425,3.0,106.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,12097.039808992213,25.13276270435032,714.2985096612254,7.215136461224497,7.142985096612251,3068.6111106779745,3129.38559337248,0.01,25.13276270435032,Base cost
3426,3.0,106.0,renewToken,0x5F180b2f4750258566513c63381F04105bAAceeD,11.0,requester,0.0,12114.957435235092,25.06061133973808,707.1555245646131,7.142985096612251,7.071555245646129,3075.754095774587,3129.38559337248,0.01,25.06061133973808,Base cost
3427,3.0,106.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,12132.875061477973,24.98918148877195,700.083969318967,7.071555245646129,7.000839693189669,3082.825651020233,3129.38559337248,0.01,24.98918148877195,Base cost
3428,3.0,106.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,12150.79268772085,24.91846593631549,693.0831296257772,7.000839693189669,6.930831296257773,3089.8264907134226,3129.38559337248,0.01,24.91846593631549,Base cost
3429,3.0,106.0,renewToken,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,12168.71031396373,24.8484575393836,686.1522983295195,6.930831296257773,6.861522983295195,3096.75732200968,3129.38559337248,0.01,24.8484575393836,Base cost
3430,3.0,106.0,renewToken,0xFed5db3907e9019A3ad89d49C3644C1ECBF10883,43.0,requester,0.0,12186.627940206608,24.77914922642102,679.2907753462243,6.861522983295195,6.792907753462242,3103.618844992976,3129.38559337248,0.01,24.77914922642102,Base cost
3431,3.0,106.0,renewToken,0x29e4Ea57f11d08eD62Ba52fCd6D206FD94D2e1c3,53.0,requester,0.0,12204.545566449488,24.710533996588065,672.4978675927621,6.792907753462242,6.7249786759276216,3110.411752746438,3129.38559337248,0.01,24.710533996588065,Base cost
3432,3.0,107.0,addDataRequester,0xa3999Cd2f08CfEa140C239F567b0E1C909A8D07c,54.0,requester,0.0,12266.753198768529,68.93261099496762,665.7728889168344,6.7249786759276216,6.657728889168343,3117.1367314223658,3129.38559337248,0.01,68.93261099496762,Base cost
3433,3.0,107.0,renewToken,0x51b1027c7a43E904209d1be9137d7d2350e45fA9,28.0,requester,0.0,12284.670825011406,24.575355132048344,659.1151600276661,6.657728889168343,6.59115160027666,3123.794460311534,3129.38559337248,0.01,24.575355132048344,Base cost
3434,3.0,107.0,renewToken,0xE5a872E84C4dfdEB0D69280Ec575273aC93E4423,36.0,requester,0.0,12302.588451254283,24.508777843402484,652.5240084273895,6.59115160027666,6.525240084273893,3130.3856119118104,3129.38559337248,0.01,24.508777843402484,Base cost
3435,3.0,107.0,renewToken,0xac16EfE5cb7617F6CB44755658E00aE754D4CcD2,45.0,requester,0.0,12320.506077497164,24.44286632739972,645.9987683431156,6.525240084273893,6.459987683431155,3136.9108519960846,3129.38559337248,0.01,24.44286632739972,Base cost
3436,3.0,107.0,renewToken,0x30F35C0a548D5123D5EC9F968eA3Bb1417Ed2F0a,47.0,requester,0.0,12338.423703740043,24.37761392631116,639.5387806596844,6.459987683431155,6.395387806596842,3143.3708396795155,3129.38559337248,0.01,24.37761392631116,Base cost
3437,3.0,108.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,12356.341329982924,24.313014049722664,633.1433928530876,6.395387806596842,6.331433928530875,3149.7662274861123,3129.38559337248,0.01,24.313014049722664,Base cost
3438,3.0,108.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,12374.258956225802,24.24906017165669,626.8119589245567,6.331433928530875,6.268119589245567,3156.0976614146434,3129.38559337248,0.01,24.24906017165669,Base cost
3439,3.0,108.0,renewToken,0xcDdF290795e1A9aD43b84c2A7CB435B543755DaD,33.0,requester,0.0,12392.17658246868,24.185745832371392,620.5438393353112,6.268119589245567,6.20543839335311,3162.365781003889,3129.38559337248,0.01,24.185745832371392,Base cost
3440,3.0,108.0,renewToken,0xb17EE98b3AC03625C86d5f61dCdA2B1AF11846ee,37.0,requester,0.0,12410.09420871156,24.12306463623311,614.338400941958,6.20543839335311,6.143384009419579,3168.5712193972417,3129.38559337248,0.01,24.12306463623311,Base cost
3441,3.0,108.0,renewToken,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,12428.01183495444,24.061010252545405,608.1950169325385,6.143384009419579,6.081950169325384,3174.7146034066614,3129.38559337248,0.01,24.061010252545405,Base cost
3442,3.0,108.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,12445.929461197318,23.99957641245121,602.1130667632132,6.081950169325384,6.0211306676321295,3180.796553575987,3129.38559337248,0.01,23.99957641245121,Base cost
3443,3.0,108.0,renewToken,0x2cA3c00C62F01335F99A68a372eEebb6C5552768,42.0,requester,0.0,12463.847087440196,23.938756910757952,596.091936095581,6.0211306676321295,5.960919360955809,3186.817684243619,3129.38559337248,0.01,23.938756910757952,Base cost
3444,3.0,108.0,renewToken,0x7b20035D3912b73EA6493A4c51bB2102F35A1eDe,46.0,requester,0.0,12481.764713683076,23.87854560408164,590.1310167346251,5.960919360955809,5.90131016734625,3192.7786036045745,3129.38559337248,0.01,23.87854560408164,Base cost
3445,3.0,108.0,renewToken,0xd79f5Db4DA8bee2bB8D1057BFf12856153e139b7,50.0,requester,0.0,12499.682339925956,23.81893641022625,584.2297065672789,5.90131016734625,5.842297065672787,3198.6799137719213,3129.38559337248,0.01,23.81893641022625,Base cost
3446,3.0,108.0,renewToken,0x5159FFb43bBDb6DDeAaF61Acc56FCCB1257E605C,52.0,requester,0.0,12517.599966168837,23.759923308552786,578.387409501606,5.842297065672787,5.78387409501606,3204.522210837594,3129.38559337248,0.01,23.759923308552786,Base cost
3447,3.0,108.0,renewToken,0xa3999Cd2f08CfEa140C239F567b0E1C909A8D07c,54.0,requester,0.0,12535.517592411714,23.70150033789606,572.60353540659,5.78387409501606,5.726035354065901,3210.30608493261,3129.38559337248,0.01,23.70150033789606,Base cost
3448,3.0,109.0,addDataRequester,0x16cAc3adC5eAa4d6943fFfAE79aE849C77Df2695,55.0,requester,0.0,12597.725224730752,67.9336676731059,566.877500052524,5.726035354065901,5.66877500052524,3216.032120286676,3129.38559337248,0.01,67.9336676731059,Base cost
3449,3.0,109.0,renewToken,0x3c93550555cDD5218bB2923008b3Fb4ea6Ee4618,4.0,requester,0.0,12615.642850973632,23.586401243651064,561.208725051999,5.66877500052524,5.612087250519988,3221.700895287201,3129.38559337248,0.01,23.586401243651064,Base cost
3450,3.0,109.0,renewToken,0x2fab64d92680ea45ab47c6A8b75464D44dd7b771,21.0,requester,0.0,12633.560477216512,23.52971349364581,555.5966378014789,5.612087250519988,5.555966378014789,3227.3129825377214,3129.38559337248,0.01,23.52971349364581,Base cost
3451,3.0,109.0,renewToken,0xe6f3E722f5fd41a97C9b7601432Cd16F9Cb98EE5,39.0,requester,0.0,12651.47810345939,23.47359262114061,550.0406714234641,5.555966378014789,5.50040671423464,3232.868948915736,3129.38559337248,0.01,23.47359262114061,Base cost
3452,3.0,109.0,renewToken,0x1D8F6f0f7ED9f0282E9fc42E1ca64b9e8D0CA6A4,51.0,requester,0.0,12669.39572970227,23.418032957360463,544.5402647092295,5.50040671423464,5.445402647092293,3238.3693556299704,3129.38559337248,0.01,23.418032957360463,Base cost
3453,3.0,109.0,renewToken,0x29e4Ea57f11d08eD62Ba52fCd6D206FD94D2e1c3,53.0,requester,0.0,12687.313355945147,23.36302888997229,539.0948620621372,5.445402647092293,5.390948620621371,3243.8147582770625,3129.38559337248,0.01,23.36302888997229,Base cost
3454,3.0,110.0,update,0x92D44e8579620F2Db88A12E70FE38e8CDB3541BA,0.0,provider,0.0,12801.48589856435,114.1725426192,708.4410676122171,539.0948620621372,708.4410676122171,3243.8147582770625,3243.55813599168,0.01,114.1725426192,Base cost
3455,3.0,110.0,addDataRequester,0x9Ba4De01b5B5C0dDaccb6B6f702Bb41c08CB4313,56.0,requester,0.0,12863.693530883387,69.29204299516218,701.3566569360951,7.084410676122171,7.013566569360949,3250.899168953185,3243.55813599168,0.01,69.29204299516218,Base cost
3456,3.0,110.0,renewToken,0xbf7ca7e607516Cd0F1b94a6C77F45fbFD936949C,1.0,requester,0.0,12881.611157126268,24.93119281248677,694.3430903667341,7.013566569360949,6.94343090366734,3257.912735522545,3243.55813599168,0.01,24.93119281248677,Base cost
3457,3.0,110.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,12899.528783369147,24.861057146793165,687.3996594630668,6.94343090366734,6.8739965946306665,3264.8561664262133,3243.55813599168,0.01,24.861057146793165,Base cost
3458,3.0,110.0,renewToken,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,12917.446409612026,24.79162283775649,680.525662868436,6.8739965946306665,6.80525662868436,3271.730163020844,3243.55813599168,0.01,24.79162283775649,Base cost
3459,3.0,110.0,renewToken,0x4E00241E4e362F7060DfbbE063694B2945FD8Daf,19.0,requester,0.0,12935.364035854906,24.72288287181018,673.7204062397517,6.80525662868436,6.737204062397516,3278.535419649528,3243.55813599168,0.01,24.72288287181018,Base cost
3460,3.0,110.0,renewToken,0x2c814c6Ae2e1261d96Ec674442B97B8E61d1C349,32.0,requester,0.0,12953.281662097785,24.65483030552334,666.9832021773542,6.737204062397516,6.66983202177354,3285.272623711925,3243.55813599168,0.01,24.65483030552334,Base cost
3461,3.0,110.0,renewToken,0x91BA4B9E0300A0594EF96D13ca0E3301f6527550,35.0,requester,0.0,12971.199288340664,24.587458264899364,660.3133701555806,6.66983202177354,6.603133701555805,3291.9424557337,3243.55813599168,0.01,24.587458264899364,Base cost
3462,3.0,110.0,renewToken,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,12989.116914583545,24.52075994468163,653.7102364540249,6.603133701555805,6.537102364540247,3298.545589435255,3243.55813599168,0.01,24.52075994468163,Base cost
3463,3.0,110.0,renewToken,0x1D8F6f0f7ED9f0282E9fc42E1ca64b9e8D0CA6A4,51.0,requester,0.0,13007.034540826422,24.45472860766607,647.1731340894845,6.537102364540247,6.471731340894846,3305.082691799795,3243.55813599168,0.01,24.45472860766607,Base cost
3464,3.0,111.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,13024.9521670693,24.38935758402067,640.7014027485898,6.471731340894846,6.407014027485896,3311.5544231406902,3243.55813599168,0.01,24.38935758402067,Base cost
3465,3.0,111.0,renewToken,0x30F35C0a548D5123D5EC9F968eA3Bb1417Ed2F0a,47.0,requester,0.0,13042.86979331218,24.32464027061172,634.2943887211038,6.407014027485896,6.342943887211038,3317.9614371681764,3243.55813599168,0.01,24.32464027061172,Base cost
3466,3.0,111.0,renewToken,0xd79f5Db4DA8bee2bB8D1057BFf12856153e139b7,50.0,requester,0.0,13060.78741955506,24.260570130336863,627.9514448338928,6.342943887211038,6.279514448338927,3324.3043810553872,3243.55813599168,0.01,24.260570130336863,Base cost
3467,3.0,112.0,renewToken,0x41080cec6c42Df6f25C59605Ee2a0a4AA252BE90,16.0,requester,0.0,13078.70504579794,24.19714069146475,621.6719303855539,6.279514448338927,6.216719303855538,3330.583895503726,3243.55813599168,0.01,24.19714069146475,Base cost
3468,3.0,112.0,renewToken,0xc3F30DE0F71deC38De68c504d783F4F5cdF6fe15,34.0,requester,0.0,13096.622672040818,24.13434554698136,615.4552110816984,6.216719303855538,6.154552110816982,3336.800614807581,3243.55813599168,0.01,24.13434554698136,Base cost
3469,3.0,112.0,renewToken,0x18c7D0832F74785DEC72433c724A74aEAF1E9ADe,44.0,requester,0.0,13114.540298283697,24.072178353942807,609.3006589708814,6.154552110816982,6.093006589708812,3342.955166918399,3243.55813599168,0.01,24.072178353942807,Base cost
3470,3.0,112.0,renewToken,0xac16EfE5cb7617F6CB44755658E00aE754D4CcD2,45.0,requester,0.0,13132.457924526576,24.010632832834634,603.2076523811725,6.093006589708812,6.032076523811725,3349.048173508107,3243.55813599168,0.01,24.010632832834634,Base cost
3471,3.0,112.0,renewToken,0x7b20035D3912b73EA6493A4c51bB2102F35A1eDe,46.0,requester,0.0,13150.375550769457,23.94970276693755,597.1755758573609,6.032076523811725,5.971755758573608,3355.080250031919,3243.55813599168,0.01,23.94970276693755,Base cost
3472,3.0,112.0,renewToken,0x16dD275dDF4A0A6B3cf8Ff19aFaa4DB75BF104BF,48.0,requester,0.0,13168.293177012334,23.88938200169943,591.2038200987872,5.971755758573608,5.912038200987872,3361.052005790493,3243.55813599168,0.01,23.88938200169943,Base cost
3473,3.0,112.0,renewToken,0x29e4Ea57f11d08eD62Ba52fCd6D206FD94D2e1c3,53.0,requester,0.0,13186.210803255211,23.829664444113696,585.2917818977993,5.912038200987872,5.852917818977993,3366.9640439914806,3243.55813599168,0.01,23.829664444113696,Base cost
3474,3.0,113.0,renewToken,0x515f90440fA63377d7451E58B3be334F9393Ad74,7.0,requester,0.0,13204.128429498092,23.770544062103816,579.4388640788214,5.852917818977993,5.794388640788212,3372.816961810459,3243.55813599168,0.01,23.770544062103816,Base cost
3475,3.0,113.0,renewToken,0x9Ba4De01b5B5C0dDaccb6B6f702Bb41c08CB4313,56.0,requester,0.0,13222.046055740971,23.71201488366821,573.6444754380332,5.794388640788212,5.73644475438033,3378.611350451247,3243.55813599168,0.01,23.71201488366821,Base cost
3476,3.0,114.0,addDataRequester,0x67e9108f689A817f2b6ff7A540D123D70261b477,57.0,requester,0.0,13284.253688060013,67.94407707342033,567.9080306836528,5.73644475438033,5.679080306836528,3384.347795205628,3243.55813599168,0.01,67.94407707342033,Base cost
3477,3.0,114.0,renewToken,0x8F790E28279F916aBF4c2cf66814b78DAb341D3c,17.0,requester,0.0,13302.17131430289,23.59670654971653,562.2289503768163,5.679080306836528,5.622289503768164,3390.026875512464,3243.55813599168,0.01,23.59670654971653,Base cost
3478,3.0,114.0,renewToken,0x4E00241E4e362F7060DfbbE063694B2945FD8Daf,19.0,requester,0.0,13320.08894054577,23.539915746648163,556.6066608730481,5.622289503768164,5.56606660873048,3395.649165016232,3243.55813599168,0.01,23.539915746648163,Base cost
3479,3.0,114.0,renewToken,0xae4620AF7b8dBF55dE213D4256020caeFeDdfa83,22.0,requester,0.0,13338.006566788648,23.483692851856304,551.0405942643176,5.56606660873048,5.510405942643176,3401.215231624962,3243.55813599168,0.01,23.483692851856304,Base cost
3480,3.0,115.0,renewToken,0x2c814c6Ae2e1261d96Ec674442B97B8E61d1C349,32.0,requester,0.0,13355.924193031527,23.42803218552318,545.5301883216745,5.510405942643176,5.455301883216744,3406.7256375676056,3243.55813599168,0.01,23.42803218552318,Base cost
3481,3.0,115.0,renewToken,0x8267179e7101c1Fb290b54D58176A16e4c110007,38.0,requester,0.0,13373.841819274408,23.372928126096745,540.0748864384577,5.455301883216744,5.4007488643845765,3412.1809394508223,3243.55813599168,0.01,23.372928126096745,Base cost
3482,3.0,115.0,renewToken,0x452569a946C96C3b178e1bd92600A779536eFf8A,40.0,requester,0.0,13391.759445517286,23.3183751075104,534.6741375740731,5.4007488643845765,5.346741375740731,3417.5816883152065,3243.55813599168,0.01,23.3183751075104,Base cost
3483,3.0,115.0,renewToken,0x16cAc3adC5eAa4d6943fFfAE79aE849C77Df2695,55.0,requester,0.0,13409.677071760165,23.264367618866554,529.3273961983324,5.346741375740731,5.293273961983323,3422.928429690948,3243.55813599168,0.01,23.264367618866554,Base cost
3484,3.0,116.0,addDataRequester,0xE472Fc8D979055a53153cA0E6a0F5e97746914A5,58.0,requester,0.0,13471.884704079204,67.50090628102332,524.034122236349,5.293273961983323,5.24034122236349,3428.221703652931,3243.55813599168,0.01,67.50090628102332,Base cost
3485,3.0,116.0,renewToken,0x27F82fD9E21a3758737Cf3BCCA9652064186107C,8.0,requester,0.0,13489.802330322083,23.15796746524349,518.7937810139856,5.24034122236349,5.187937810139856,3433.462044875294,3243.55813599168,0.01,23.15796746524349,Base cost
3486,3.0,116.0,renewToken,0xE17087878F32b8dAba31B9c7A2c8de6e7DE1478E,10.0,requester,0.0,13507.719956564964,23.10556405326568,513.6058432038457,5.187937810139856,5.136058432038458,3438.649982685434,3243.55813599168,0.01,23.10556405326568,Base cost
3487,3.0,116.0,renewToken,0x38643b8d4A129c011F71B934f213582F19aFA04D,13.0,requester,0.0,13525.637582807842,23.05368467516428,508.46978477180727,5.136058432038458,5.084697847718071,3443.7860411174725,3243.55813599168,0.01,23.05368467516428,Base cost
3488,3.0,116.0,renewToken,0xDa6AaEBc5e56DCa69db4e6394048d0aEC37a8515,18.0,requester,0.0,13543.55520905072,23.00232409059808,503.3850869240892,5.084697847718071,5.033850869240892,3448.870738965191,3243.55813599168,0.01,23.00232409059808,Base cost
3489,3.0,116.0,renewToken,0xF3Baa709De33dd86d8e56B2470BF159D566D494b,26.0,requester,0.0,13561.4728352936,22.95147711236672,498.3512360548484,5.033850869240892,4.983512360548482,3453.904589834432,3243.55813599168,0.01,22.95147711236672,Base cost
3490,3.0,116.0,renewToken,0xaA130F5ed62E47aBd2Fc325660cD052eF894169D,41.0,requester,0.0,13579.39046153648,22.901138603674305,493.3677236942999,4.983512360548482,4.933677236942997,3458.88810219498,3243.55813599168,0.01,22.901138603674305,Base cost
3491,3.0,116.0,renewToken,0x643a0eE8835D803815f1ffb2FA8Ea2Ae09b85516,49.0,requester,0.0,13597.308087779358,22.85130348006882,488.4340464573568,4.933677236942997,4.884340464573567,3463.8217794319235,3243.55813599168,0.01,22.85130348006882,Base cost
3492,3.0,116.0,renewToken,0x5159FFb43bBDb6DDeAaF61Acc56FCCB1257E605C,52.0,requester,0.0,13615.225714022235,22.80196670769939,483.54970599278334,4.884340464573567,4.835497059927832,3468.706119896497,3243.55813599168,0.01,22.80196670769939,Base cost
